GENENAME	GENEID	ENTREZID	GENEBIOTYPE
SRP54-AS1	ENSG00000258704	NA	transcribed_unitary_pseudogene
SRP68	ENSG00000167881	6730	protein_coding
SRP68P1	ENSG00000266129	NA	processed_pseudogene
SRP68P2	ENSG00000227689	NA	processed_pseudogene
SRP68P3	ENSG00000237911	NA	unprocessed_pseudogene
SRP72	ENSG00000174780	6731	protein_coding
SRP72	LRG_1151	6731	LRG_gene
SRP72P1	ENSG00000265182	NA	processed_pseudogene
SRP72P2	ENSG00000188451	NA	processed_pseudogene
SRP9	ENSG00000143742	6726	protein_coding
SRP9P1	ENSG00000180581	NA	processed_pseudogene
SRPK1	ENSG00000096063	6732	protein_coding
SRPK2	ENSG00000135250	6733	protein_coding
SRPK2P	ENSG00000253431	NA	processed_pseudogene
SRPK3	ENSG00000184343	26576	protein_coding
SRPRA	ENSG00000182934	6734	protein_coding
SRPRB	ENSG00000144867	58477	protein_coding
SRPX	ENSG00000101955	8406	protein_coding
SRPX2	ENSG00000102359	27286	protein_coding
SRR	ENSG00000167720	63826	protein_coding
SRRD	ENSG00000100104	402055	protein_coding
SRRM1	ENSG00000133226	10250	protein_coding
SRRM1P2	ENSG00000242195	NA	processed_pseudogene
SRRM1P3	ENSG00000237307	NA	processed_pseudogene
SRRM2	ENSG00000167978	23524	protein_coding
SRRM2-AS1	ENSG00000205913	NA	lncRNA
SRRM3	ENSG00000177679	222183	protein_coding
SRRM4	ENSG00000139767	84530	protein_coding
SRRM5	ENSG00000226763	100170229	protein_coding
SRRT	ENSG00000087087	51593	protein_coding
SRSF1	ENSG00000136450	6426	protein_coding
SRSF10	ENSG00000188529	10772	protein_coding
SRSF10P1	ENSG00000267717	NA	processed_pseudogene
SRSF11	ENSG00000116754	9295	protein_coding
SRSF12	ENSG00000154548	135295	protein_coding
SRSF1P1	ENSG00000224640	NA	processed_pseudogene
SRSF2	ENSG00000161547	6427	protein_coding
SRSF2	LRG_640	6427	LRG_gene
SRSF3	ENSG00000112081	6428	protein_coding
SRSF4	ENSG00000116350	6429	protein_coding
SRSF5	ENSG00000100650	6430	protein_coding
SRSF6	ENSG00000124193	6431	protein_coding
SRSF7	ENSG00000115875	6432	protein_coding
SRSF8	ENSG00000263465	10929	protein_coding
SRSF9	ENSG00000111786	8683	protein_coding
SRSF9P1	ENSG00000214867	NA	processed_pseudogene
SRXN1	ENSG00000271303	140809	protein_coding
SRY	ENSG00000184895	6736	protein_coding
SS18	ENSG00000141380	6760	protein_coding
SS18L1	ENSG00000184402	26039	protein_coding
SS18L2	ENSG00000008324	51188	protein_coding
SS18L2P1	ENSG00000232525	NA	processed_pseudogene
SS18L2P2	ENSG00000266201	NA	processed_pseudogene
SSB	ENSG00000138385	6741	protein_coding
SSBP1	ENSG00000106028	6742	protein_coding
SSBP1	ENSG00000262771	6742	protein_coding
SSBP2	ENSG00000145687	23635	protein_coding
SSBP3	ENSG00000157216	23648	protein_coding
SSBP3-AS1	ENSG00000198711	NA	lncRNA
SSBP4	ENSG00000130511	170463	protein_coding
SSC4D	ENSG00000146700	136853	protein_coding
SSC5D	ENSG00000179954	284297	protein_coding
SSH1	ENSG00000084112	54434	protein_coding
SSH2	ENSG00000141298	85464	protein_coding
SSH3	ENSG00000172830	54961	protein_coding
SSMEM1	ENSG00000165120	136263	protein_coding
SSNA1	ENSG00000176101	8636	protein_coding
SSPN	ENSG00000123096	8082	protein_coding
SSPN	LRG_209	8082	LRG_gene
SSPO	ENSG00000197558	23145	protein_coding
SSR1	ENSG00000124783	6745	protein_coding
SSR1P1	ENSG00000220598	NA	processed_pseudogene
SSR1P2	ENSG00000226665	NA	processed_pseudogene
SSR2	ENSG00000163479	6746	protein_coding
SSR3	ENSG00000114850	6747	protein_coding
SSR4	ENSG00000180879	6748	protein_coding
SSR4P1	ENSG00000235374	NA	transcribed_processed_pseudogene
SSRP1	ENSG00000149136	6749	protein_coding
SSSCA1-AS1	ENSG00000260233	NA	lncRNA
SST	ENSG00000157005	6750	protein_coding
SSTR1	ENSG00000139874	6751	protein_coding
SSTR2	ENSG00000180616	6752	protein_coding
SSTR3	ENSG00000278195	6753	protein_coding
SSTR4	ENSG00000132671	6754	protein_coding
SSTR5	ENSG00000162009	6755	protein_coding
SSTR5-AS1	ENSG00000261713	NA	lncRNA
SSU72	ENSG00000160075	29101	protein_coding
SSU72P1	ENSG00000226547	NA	processed_pseudogene
SSU72P2	ENSG00000284306	NA	protein_coding
SSU72P3	ENSG00000284546	NA	protein_coding
SSU72P4	ENSG00000283873	NA	protein_coding
SSU72P5	ENSG00000284018	NA	protein_coding
SSU72P6	ENSG00000236175	NA	processed_pseudogene
SSU72P7	ENSG00000284438	NA	protein_coding
SSU72P8	ENSG00000230268	NA	protein_coding
SSUH2	ENSG00000125046	51066	protein_coding
SSX1	ENSG00000126752	6756	protein_coding
SSX2	ENSG00000241476	6757	protein_coding
SSX2B	ENSG00000268447	727837	protein_coding
SSX2IP	ENSG00000117155	117178	protein_coding
SSX3	ENSG00000165584	10214	protein_coding
SSX4	ENSG00000268009	6759	protein_coding
SSX4B	ENSG00000269791	548313	protein_coding
SSX5	ENSG00000165583	6758	protein_coding
SSX6P	ENSG00000171483	NA	transcribed_unprocessed_pseudogene
SSX7	ENSG00000187754	280658	protein_coding
SSX8P	ENSG00000157965	NA	unprocessed_pseudogene
SSX9P	ENSG00000204648	NA	transcribed_unprocessed_pseudogene
SSXP1	ENSG00000197185	NA	unprocessed_pseudogene
SSXP10	ENSG00000217330	NA	processed_pseudogene
SSXP3	ENSG00000225198	NA	unprocessed_pseudogene
SSXP4	ENSG00000185319	NA	unprocessed_pseudogene
SSXP5	ENSG00000225508	NA	unprocessed_pseudogene
SSXP9	ENSG00000227302	NA	unprocessed_pseudogene
ST13	ENSG00000100380	6767	protein_coding
ST13P10	ENSG00000213234	NA	processed_pseudogene
ST13P11	ENSG00000213368	NA	processed_pseudogene
ST13P12	ENSG00000248400	NA	processed_pseudogene
ST13P13	ENSG00000229256	NA	processed_pseudogene
ST13P14	ENSG00000240959	NA	processed_pseudogene
ST13P15	ENSG00000243759	NA	processed_pseudogene
ST13P16	ENSG00000218698	NA	processed_pseudogene
ST13P18	ENSG00000234322	NA	processed_pseudogene
ST13P19	ENSG00000228110	NA	processed_pseudogene
ST13P19	ENSG00000281067	NA	processed_pseudogene
ST13P2	ENSG00000235616	NA	processed_pseudogene
ST13P20	ENSG00000215875	NA	transcribed_processed_pseudogene
ST13P21	ENSG00000227832	NA	processed_pseudogene
ST13P21	ENSG00000284110	NA	processed_pseudogene
ST13P3	ENSG00000257773	NA	processed_pseudogene
ST13P4	ENSG00000232150	NA	processed_pseudogene
ST13P5	ENSG00000212789	NA	processed_pseudogene
ST13P5	ENSG00000288248	NA	processed_pseudogene
ST13P6	ENSG00000225259	NA	processed_pseudogene
ST14	ENSG00000149418	6768	protein_coding
ST18	ENSG00000147488	9705	protein_coding
ST20-AS1	ENSG00000259642	NA	lncRNA
ST20-MTHFS	ENSG00000259332	100528021	protein_coding
ST3GAL1	ENSG00000008513	6482	protein_coding
ST3GAL1P1	ENSG00000250656	NA	processed_pseudogene
ST3GAL2	ENSG00000157350	6483	protein_coding
ST3GAL3	ENSG00000126091	6487	protein_coding
ST3GAL4	ENSG00000110080	6484	protein_coding
ST3GAL5	ENSG00000115525	8869	protein_coding
ST3GAL5-AS1	ENSG00000232504	NA	lncRNA
ST3GAL6	ENSG00000064225	10402	protein_coding
ST3GAL6-AS1	ENSG00000239445	NA	lncRNA
ST5	ENSG00000166444	6764	protein_coding
ST6GAL1	ENSG00000073849	6480	protein_coding
ST6GAL2	ENSG00000144057	84620	protein_coding
ST6GAL2-IT1	ENSG00000238250	NA	lncRNA
ST6GALNAC1	ENSG00000070526	55808	protein_coding
ST6GALNAC2	ENSG00000070731	10610	protein_coding
ST6GALNAC2P1	ENSG00000228902	NA	processed_pseudogene
ST6GALNAC3	ENSG00000184005	256435	protein_coding
ST6GALNAC4	ENSG00000136840	27090	protein_coding
ST6GALNAC4P1	ENSG00000233469	NA	processed_pseudogene
ST6GALNAC5	ENSG00000117069	81849	protein_coding
ST6GALNAC6	ENSG00000160408	30815	protein_coding
ST7	ENSG00000004866	7982	protein_coding
ST7-AS1	ENSG00000227199	NA	lncRNA
ST7-AS2	ENSG00000226367	NA	lncRNA
ST7-OT4	ENSG00000214188	NA	lncRNA
ST7L	ENSG00000007341	54879	protein_coding
ST8SIA1	ENSG00000111728	6489	protein_coding
ST8SIA2	ENSG00000140557	8128	protein_coding
ST8SIA3	ENSG00000177511	51046	protein_coding
ST8SIA4	ENSG00000113532	7903	protein_coding
ST8SIA5	ENSG00000101638	29906	protein_coding
ST8SIA6	ENSG00000148488	338596	protein_coding
ST8SIA6-AS1	ENSG00000204832	NA	lncRNA
STAB1	ENSG00000010327	23166	protein_coding
STAB2	ENSG00000136011	55576	protein_coding
STAC	ENSG00000144681	6769	protein_coding
STAC2	ENSG00000141750	342667	protein_coding
STAC3	ENSG00000185482	246329	protein_coding
STAG1	ENSG00000118007	10274	protein_coding
STAG2	ENSG00000101972	10735	protein_coding
STAG2	LRG_782	10735	LRG_gene
STAG3	ENSG00000066923	10734	protein_coding
STAG3L1	ENSG00000205583	NA	transcribed_unprocessed_pseudogene
STAG3L2	ENSG00000277072	NA	transcribed_unprocessed_pseudogene
STAG3L3	ENSG00000174353	378108	transcribed_unprocessed_pseudogene
STAG3L4	ENSG00000106610	NA	transcribed_unprocessed_pseudogene
STAG3L5P	ENSG00000242294	NA	transcribed_unprocessed_pseudogene
STAG3L5P-PVRIG2P-PILRB	ENSG00000272752	101752399	lncRNA
STAM	ENSG00000136738	8027	protein_coding
STAM-AS1	ENSG00000260589	NA	lncRNA
STAM2	ENSG00000115145	10254	protein_coding
STAMBP	ENSG00000124356	10617	protein_coding
STAMBPL1	ENSG00000138134	57559	protein_coding
STAP1	ENSG00000035720	26228	protein_coding
STAP2	ENSG00000178078	55620	protein_coding
STAR	ENSG00000147465	6770	protein_coding
STARD10	ENSG00000214530	10809	protein_coding
STARD13	ENSG00000133121	90627	protein_coding
STARD13-AS	ENSG00000236581	NA	lncRNA
STARD13-IT1	ENSG00000230300	NA	lncRNA
STARD3	ENSG00000131748	10948	protein_coding
STARD3NL	ENSG00000010270	83930	protein_coding
STARD4	ENSG00000164211	134429	protein_coding
STARD4-AS1	ENSG00000246859	NA	lncRNA
STARD5	ENSG00000172345	80765	protein_coding
STARD6	ENSG00000174448	147323	protein_coding
STARD7	ENSG00000084090	56910	protein_coding
STARD7-AS1	ENSG00000204685	NA	lncRNA
STARD8	ENSG00000130052	9754	protein_coding
STARD9	ENSG00000159433	57519	protein_coding
STARP1	ENSG00000214266	NA	processed_pseudogene
STAT1	ENSG00000115415	6772	protein_coding
STAT1	LRG_111	6772	LRG_gene
STAT2	ENSG00000170581	6773	protein_coding
STAT2	LRG_1329	6773	LRG_gene
STAT3	ENSG00000168610	6774	protein_coding
STAT3	LRG_112	6774	LRG_gene
STAT4	ENSG00000138378	6775	protein_coding
STAT5A	ENSG00000126561	6776	protein_coding
STAT5B	ENSG00000173757	6777	protein_coding
STAT5B	LRG_192	6777	LRG_gene
STAT6	ENSG00000166888	6778	protein_coding
STAT6	LRG_1369	6778	LRG_gene
STATH	ENSG00000126549	6779	protein_coding
STATH	ENSG00000282891	6779	protein_coding
STAU1	ENSG00000124214	6780	protein_coding
STAU2	ENSG00000040341	27067	protein_coding
STAU2-AS1	ENSG00000253302	NA	lncRNA
STBD1	ENSG00000118804	8987	protein_coding
STC1	ENSG00000159167	6781	protein_coding
STC2	ENSG00000113739	8614	protein_coding
STEAP1	ENSG00000164647	26872	protein_coding
STEAP1B	ENSG00000105889	256227	protein_coding
STEAP2	ENSG00000157214	261729	protein_coding
STEAP2-AS1	ENSG00000227646	NA	lncRNA
STEAP3	ENSG00000115107	55240	protein_coding
STEAP3-AS1	ENSG00000229867	NA	lncRNA
STEAP4	ENSG00000127954	79689	protein_coding
STH	ENSG00000256762	246744	protein_coding
STH	ENSG00000281139	246744	protein_coding
STIL	ENSG00000123473	6491	protein_coding
STIM1	ENSG00000167323	6786	protein_coding
STIM1	LRG_164	6786	LRG_gene
STIM2	ENSG00000109689	57620	protein_coding
STIM2-AS1	ENSG00000240005	NA	lncRNA
STIMATE	ENSG00000213533	375346	protein_coding
STIMATE-MUSTN1	ENSG00000248592	100526772	protein_coding
STIP1	ENSG00000168439	10963	protein_coding
STIP1P3	ENSG00000225536	NA	processed_pseudogene
STK10	ENSG00000072786	6793	protein_coding
STK11	ENSG00000118046	6794	protein_coding
STK11	LRG_319	6794	LRG_gene
STK11IP	ENSG00000144589	114790	protein_coding
STK16	ENSG00000115661	8576	protein_coding
STK17A	ENSG00000164543	9263	protein_coding
STK17B	ENSG00000081320	9262	protein_coding
STK19	ENSG00000204344	8859	protein_coding
STK19	ENSG00000206342	8859	protein_coding
STK19	ENSG00000226033	8859	protein_coding
STK19	ENSG00000226257	8859	protein_coding
STK19	ENSG00000234947	8859	protein_coding
STK19	ENSG00000236250	8859	protein_coding
STK19B	ENSG00000230354	NA	unprocessed_pseudogene
STK19B	ENSG00000248989	NA	unprocessed_pseudogene
STK19B	ENSG00000249480	NA	unprocessed_pseudogene
STK19B	ENSG00000250535	NA	unprocessed_pseudogene
STK24	ENSG00000102572	8428	protein_coding
STK24-AS1	ENSG00000224418	NA	lncRNA
STK24P1	ENSG00000230079	NA	processed_pseudogene
STK25	ENSG00000115694	10494	protein_coding
STK25P1	ENSG00000267570	NA	processed_pseudogene
STK26	ENSG00000134602	51765	protein_coding
STK3	ENSG00000104375	6788	protein_coding
STK31	ENSG00000196335	56164	protein_coding
STK32A	ENSG00000169302	202374	protein_coding
STK32A-AS1	ENSG00000250343	NA	lncRNA
STK32B	ENSG00000152953	55351	protein_coding
STK32C	ENSG00000165752	282974	protein_coding
STK33	ENSG00000130413	65975	protein_coding
STK33P1	ENSG00000227412	NA	processed_pseudogene
STK35	ENSG00000125834	140901	protein_coding
STK36	ENSG00000163482	27148	protein_coding
STK38	ENSG00000112079	11329	protein_coding
STK38L	ENSG00000211455	23012	protein_coding
STK39	ENSG00000198648	27347	protein_coding
STK4	ENSG00000101109	6789	protein_coding
STK4	LRG_535	6789	LRG_gene
STK4-AS1	ENSG00000227477	NA	lncRNA
STK40	ENSG00000196182	83931	protein_coding
STKLD1	ENSG00000198870	169436	protein_coding
STKLD1	ENSG00000281245	169436	protein_coding
STMN1	ENSG00000117632	3925	protein_coding
STMN1P1	ENSG00000276058	NA	processed_pseudogene
STMN1P2	ENSG00000251440	NA	processed_pseudogene
STMN2	ENSG00000104435	11075	protein_coding
STMN3	ENSG00000197457	50861	protein_coding
STMN4	ENSG00000015592	81551	protein_coding
STMND1	ENSG00000230873	401236	protein_coding
STMP1	ENSG00000243317	647087	protein_coding
STN1	ENSG00000107960	79991	protein_coding
STOM	ENSG00000148175	2040	protein_coding
STOML1	ENSG00000067221	9399	protein_coding
STOML2	ENSG00000165283	30968	protein_coding
STOML3	ENSG00000133115	161003	protein_coding
STON1	ENSG00000243244	11037	protein_coding
STON1-GTF2A1L	ENSG00000068781	286749	protein_coding
STON2	ENSG00000140022	85439	protein_coding
STOX1	ENSG00000165730	219736	protein_coding
STOX2	ENSG00000173320	56977	protein_coding
STPG1	ENSG00000001460	90529	protein_coding
STPG2	ENSG00000163116	285555	protein_coding
STPG2-AS1	ENSG00000251620	NA	lncRNA
STPG3	ENSG00000197768	441476	protein_coding
STPG3-AS1	ENSG00000275549	NA	lncRNA
STPG4	ENSG00000239605	285051	protein_coding
STRA6	ENSG00000137868	64220	protein_coding
STRA6	ENSG00000288257	64220	protein_coding
STRA6LP	ENSG00000255036	NA	lncRNA
STRA8	ENSG00000146857	346673	protein_coding
STRADA	ENSG00000266173	92335	protein_coding
STRADB	ENSG00000082146	55437	protein_coding
STRADBP1	ENSG00000213205	NA	processed_pseudogene
STRAP	ENSG00000023734	11171	protein_coding
STRBP	ENSG00000165209	55342	protein_coding
STRC	ENSG00000242866	161497	protein_coding
STRCP1	ENSG00000166763	NA	unprocessed_pseudogene
STRIP1	ENSG00000143093	85369	protein_coding
STRIP2	ENSG00000128578	57464	protein_coding
STRIT1	ENSG00000240045	100507537	protein_coding
STRN	ENSG00000115808	6801	protein_coding
STRN3	ENSG00000196792	29966	protein_coding
STRN4	ENSG00000090372	29888	protein_coding
STS	ENSG00000101846	412	protein_coding
STSP1	ENSG00000227166	NA	unprocessed_pseudogene
STT3A	ENSG00000134910	3703	protein_coding
STT3B	ENSG00000163527	201595	protein_coding
STUB1	ENSG00000103266	10273	protein_coding
STUM	ENSG00000203685	375057	protein_coding
STX10	ENSG00000104915	8677	protein_coding
STX11	ENSG00000135604	8676	protein_coding
STX11	LRG_113	8676	LRG_gene
STX12	ENSG00000117758	23673	protein_coding
STX16	ENSG00000124222	8675	protein_coding
STX16-NPEPL1	ENSG00000254995	NA	protein_coding
STX17	ENSG00000136874	55014	protein_coding
STX17-AS1	ENSG00000255145	NA	lncRNA
STX18	ENSG00000168818	53407	protein_coding
STX18-AS1	ENSG00000247708	NA	lncRNA
STX18-IT1	ENSG00000248221	NA	lncRNA
STX19	ENSG00000178750	415117	protein_coding
STX1A	ENSG00000106089	6804	protein_coding
STX1B	ENSG00000099365	112755	protein_coding
STX2	ENSG00000111450	2054	protein_coding
STX3	ENSG00000166900	6809	protein_coding
STX4	ENSG00000103496	6810	protein_coding
STX5	ENSG00000162236	6811	protein_coding
STX6	ENSG00000135823	10228	protein_coding
STX7	ENSG00000079950	8417	protein_coding
STX8	ENSG00000170310	9482	protein_coding
STX8P1	ENSG00000270296	NA	processed_pseudogene
STXBP1	ENSG00000136854	6812	protein_coding
STXBP2	ENSG00000076944	6813	protein_coding
STXBP2	LRG_165	6813	LRG_gene
STXBP3	ENSG00000116266	6814	protein_coding
STXBP4	ENSG00000166263	252983	protein_coding
STXBP5	ENSG00000164506	134957	protein_coding
STXBP5-AS1	ENSG00000233452	NA	lncRNA
STXBP5L	ENSG00000145087	9515	protein_coding
STXBP6	ENSG00000168952	29091	protein_coding
STYK1	ENSG00000060140	55359	protein_coding
STYX	ENSG00000198252	6815	protein_coding
STYXL1	ENSG00000127952	51657	protein_coding
SUB1	ENSG00000113387	10923	protein_coding
SUB1P1	ENSG00000227203	NA	processed_pseudogene
SUB1P1	ENSG00000285173	NA	processed_pseudogene
SUB1P2	ENSG00000258737	NA	processed_pseudogene
SUB1P3	ENSG00000261612	NA	processed_pseudogene
SUB1P4	ENSG00000260247	NA	processed_pseudogene
SUCLA2	ENSG00000136143	8803	protein_coding
SUCLA2-AS1	ENSG00000227848	NA	lncRNA
SUCLA2P1	ENSG00000223412	NA	processed_pseudogene
SUCLA2P1	ENSG00000223693	NA	processed_pseudogene
SUCLA2P1	ENSG00000224936	NA	processed_pseudogene
SUCLA2P1	ENSG00000227754	NA	processed_pseudogene
SUCLA2P1	ENSG00000231157	NA	processed_pseudogene
SUCLA2P1	ENSG00000237865	NA	processed_pseudogene
SUCLA2P2	ENSG00000233107	NA	processed_pseudogene
SUCLA2P3	ENSG00000229593	NA	processed_pseudogene
SUCLG1	ENSG00000163541	8802	protein_coding
SUCLG2	ENSG00000172340	8801	protein_coding
SUCLG2-AS1	ENSG00000241316	NA	lncRNA
SUCLG2P2	ENSG00000236349	NA	processed_pseudogene
SUCLG2P4	ENSG00000249226	NA	processed_pseudogene
SUCNR1	ENSG00000198829	56670	protein_coding
SUCO	ENSG00000094975	51430	protein_coding
SUDS3	ENSG00000111707	64426	protein_coding
SUDS3P1	ENSG00000249129	NA	processed_pseudogene
SUDS3P1	ENSG00000274681	NA	processed_pseudogene
SUDS3P1	ENSG00000281351	NA	processed_pseudogene
SUFU	ENSG00000107882	51684	protein_coding
SUFU	LRG_521	51684	LRG_gene
SUGCT	ENSG00000175600	79783	protein_coding
SUGP1	ENSG00000105705	57794	protein_coding
SUGP2	ENSG00000064607	10147	protein_coding
SUGT1	ENSG00000165416	10910	protein_coding
SUGT1P1	ENSG00000226823	NA	unprocessed_pseudogene
SUGT1P2	ENSG00000213842	NA	processed_pseudogene
SUGT1P3	ENSG00000239827	NA	transcribed_unprocessed_pseudogene
SUGT1P4	ENSG00000254483	NA	unprocessed_pseudogene
SUGT1P4-STRA6LP	ENSG00000254876	NA	lncRNA
SULF1	ENSG00000137573	23213	protein_coding
SULF2	ENSG00000196562	55959	protein_coding
SULT1A1	ENSG00000196502	6817	protein_coding
SULT1A2	ENSG00000197165	6799	protein_coding
SULT1A3	ENSG00000261052	6818	protein_coding
SULT1A4	ENSG00000213648	445329	protein_coding
SULT1B1	ENSG00000173597	27284	protein_coding
SULT1C2	ENSG00000198203	6819	protein_coding
SULT1C2P1	ENSG00000237223	NA	transcribed_unprocessed_pseudogene
SULT1C2P2	ENSG00000261209	NA	unprocessed_pseudogene
SULT1C3	ENSG00000196228	442038	protein_coding
SULT1C4	ENSG00000198075	27233	protein_coding
SULT1D1P	ENSG00000236959	NA	transcribed_unitary_pseudogene
SULT1E1	ENSG00000109193	6783	protein_coding
SULT2A1	ENSG00000105398	6822	protein_coding
SULT2B1	ENSG00000088002	6820	protein_coding
SULT4A1	ENSG00000130540	25830	protein_coding
SULT6B1	ENSG00000138068	391365	protein_coding
SULT6B2P	ENSG00000283582	NA	unitary_pseudogene
SUMF1	ENSG00000144455	285362	protein_coding
SUMF2	ENSG00000129103	25870	protein_coding
SUMO1	ENSG00000116030	7341	protein_coding
SUMO1P1	ENSG00000241721	NA	processed_pseudogene
SUMO1P2	ENSG00000229612	NA	processed_pseudogene
SUMO1P3	ENSG00000235082	NA	processed_pseudogene
SUMO1P4	ENSG00000235555	NA	processed_pseudogene
SUMO2	ENSG00000188612	6613	protein_coding
SUMO2P1	ENSG00000223771	NA	processed_pseudogene
SUMO2P1	ENSG00000228130	NA	processed_pseudogene
SUMO2P1	ENSG00000229210	NA	processed_pseudogene
SUMO2P1	ENSG00000230888	NA	processed_pseudogene
SUMO2P1	ENSG00000234528	NA	processed_pseudogene
SUMO2P1	ENSG00000235238	NA	processed_pseudogene
SUMO2P1	ENSG00000235666	NA	processed_pseudogene
SUMO2P1	ENSG00000236971	NA	processed_pseudogene
SUMO2P10	ENSG00000235424	NA	processed_pseudogene
SUMO2P12	ENSG00000218893	NA	processed_pseudogene
SUMO2P13	ENSG00000218359	NA	processed_pseudogene
SUMO2P14	ENSG00000271096	NA	processed_pseudogene
SUMO2P15	ENSG00000271236	NA	processed_pseudogene
SUMO2P16	ENSG00000253579	NA	processed_pseudogene
SUMO2P17	ENSG00000248278	NA	transcribed_processed_pseudogene
SUMO2P18	ENSG00000253639	NA	processed_pseudogene
SUMO2P19	ENSG00000253328	NA	unprocessed_pseudogene
SUMO2P2	ENSG00000227607	NA	processed_pseudogene
SUMO2P20	ENSG00000253721	NA	processed_pseudogene
SUMO2P3	ENSG00000224971	NA	processed_pseudogene
SUMO2P4	ENSG00000249183	NA	processed_pseudogene
SUMO2P5	ENSG00000251663	NA	processed_pseudogene
SUMO2P6	ENSG00000249031	NA	processed_pseudogene
SUMO2P7	ENSG00000249838	NA	processed_pseudogene
SUMO2P8	ENSG00000228976	NA	processed_pseudogene
SUMO3	ENSG00000184900	6612	protein_coding
SUMO4	ENSG00000177688	387082	protein_coding
SUN1	ENSG00000164828	23353	protein_coding
SUN2	ENSG00000100242	25777	protein_coding
SUN3	ENSG00000164744	256979	protein_coding
SUN5	ENSG00000167098	140732	protein_coding
SUOX	ENSG00000139531	6821	protein_coding
SUPT16H	ENSG00000092201	11198	protein_coding
SUPT16HP1	ENSG00000256238	NA	processed_pseudogene
SUPT20H	ENSG00000102710	55578	protein_coding
SUPT20HL1	ENSG00000223731	NA	processed_pseudogene
SUPT20HL2	ENSG00000223611	NA	processed_pseudogene
SUPT3H	ENSG00000196284	8464	protein_coding
